CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
204211,36.0,1,3,23.0,3,2,4,4.0,3,4.0,1,2.0,0,1,1,2.0,3,26698.0,0
201829,36.0,0,3,9.0,3,2,2,4.0,3,3.0,1,5.0,0,1,0,0.0,3,24699.0,0
201784,39.0,1,1,16.0,3,2,3,3.0,4,5.0,1,2.0,1,3,1,2.0,0,32068.0,0
201409,40.0,0,1,17.0,1,1,3,3.0,1,3.0,1,2.0,0,3,1,1.0,2,21323.0,0
201016,31.0,1,1,14.0,2,1,2,4.0,0,4.0,2,2.0,0,4,0,1.0,1,16261.0,1
201109,30.0,1,3,35.0,1,2,2,3.0,3,4.0,1,4.0,0,4,0,1.0,3,24250.0,0
200313,33.0,0,1,11.0,2,1,3,3.0,3,4.0,0,7.0,0,3,1,2.0,3,26878.0,0
203535,34.0,1,1,32.0,2,2,3,5.0,1,4.0,3,3.0,0,1,0,2.0,2,22998.0,0
201041,28.0,1,3,11.0,3,2,2,3.0,1,5.0,3,1.0,0,1,1,0.0,2,23463.0,0
202814,22.0,1,3,19.0,2,1,3,3.0,0,4.0,3,3.0,0,5,0,2.0,1,21394.0,1
200975,55.0,1,3,19.0,3,2,2,1.0,4,3.0,2,7.0,1,3,1,1.0,0,28695.0,1
202732,27.0,1,1,23.0,3,2,3,4.0,0,4.0,1,4.0,1,2,1,2.0,1,21051.0,1
202337,50.0,0,1,8.0,3,1,1,3.0,4,5.0,1,3.0,0,3,0,0.0,0,32856.0,0
201575,59.0,0,2,8.0,2,1,2,4.0,2,3.0,1,1.0,0,1,0,1.0,4,33844.0,0
200191,27.0,1,1,15.0,3,1,2,3.0,0,4.0,2,2.0,0,3,1,0.0,1,17279.0,0
200358,36.0,0,3,6.0,3,1,2,3.0,1,3.0,3,5.0,0,2,1,1.0,2,21653.0,0
200945,50.0,1,1,34.0,2,1,2,3.0,4,5.0,0,5.0,1,5,0,0.0,0,31880.0,0
200172,36.0,0,1,9.0,3,2,1,3.0,0,4.0,2,5.0,0,4,1,0.0,1,17088.0,0
200424,57.0,1,3,35.0,3,2,2,4.0,4,3.0,1,4.0,0,3,0,0.0,0,29118.0,0
204043,50.0,1,1,27.0,3,1,4,4.0,1,5.0,1,3.0,0,1,1,1.0,2,25245.0,0
201896,30.0,0,1,8.0,3,1,2,3.0,0,3.0,2,1.0,0,4,1,0.0,1,17564.0,0
201550,30.0,1,1,6.0,2,2,2,4.0,1,3.0,1,2.0,1,1,1,1.0,2,20126.0,0
203928,29.0,1,1,31.0,2,2,3,5.0,0,3.0,2,7.0,1,1,0,1.0,1,20706.0,1
200910,23.0,1,1,6.0,2,2,2,3.0,0,3.0,0,2.0,0,4,0,1.0,1,16223.0,0
203719,52.0,1,1,10.0,1,1,3,4.0,3,3.0,1,4.0,0,4,1,2.0,3,31794.0,0
204471,36.0,0,1,9.0,2,1,4,4.0,1,5.0,1,4.0,0,4,1,3.0,2,23771.0,0
202925,35.0,1,1,7.0,2,2,3,5.0,0,3.0,0,3.0,1,2,0,1.0,1,22300.0,0
201968,22.0,1,1,12.0,3,2,3,3.0,0,3.0,1,1.0,0,1,1,1.0,1,17773.0,0
202029,38.0,1,1,8.0,3,2,3,3.0,0,3.0,1,7.0,1,4,0,2.0,1,18057.0,0
204620,41.0,0,3,31.0,2,1,4,2.0,4,4.0,2,6.0,1,3,1,1.0,0,31872.0,1
204840,44.0,0,1,9.0,2,2,4,4.0,0,3.0,1,8.0,1,3,0,1.0,1,28909.0,1
203446,36.0,0,1,25.0,2,2,3,4.0,3,3.0,3,4.0,0,3,0,1.0,3,28040.0,0
202181,29.0,1,1,16.0,2,1,3,4.0,0,5.0,2,7.0,1,5,1,0.0,1,17404.0,1
203212,41.0,1,3,33.0,3,2,4,4.0,1,5.0,0,3.0,0,2,1,2.0,2,27074.0,0
202858,25.0,1,3,7.0,1,1,4,4.0,0,4.0,3,3.0,1,4,1,3.0,1,21880.0,1
203664,37.0,1,3,9.0,2,1,3,4.0,1,3.0,3,5.0,0,4,1,2.0,2,23180.0,0
204000,24.0,1,3,9.0,1,2,4,4.0,0,5.0,1,5.0,0,3,1,3.0,1,21000.0,0
204578,37.0,1,1,21.0,2,2,4,4.0,1,3.0,1,2.0,1,5,1,1.0,2,25264.0,0
203947,40.0,1,3,12.0,1,2,3,4.0,1,3.0,1,5.0,0,1,0,1.0,2,20764.0,1
203619,40.0,1,1,19.0,3,2,4,4.0,1,4.0,1,6.0,0,3,1,2.0,2,23973.0,0
200048,46.0,0,3,11.0,3,2,3,3.0,1,3.0,2,5.0,1,5,1,1.0,2,20772.0,0
204844,52.0,1,3,31.0,3,1,3,5.0,1,4.0,3,2.0,1,5,1,2.0,2,21516.0,1
202331,46.0,1,3,8.0,3,1,3,3.0,4,5.0,1,1.0,0,1,1,1.0,0,32048.0,0
203180,49.0,1,1,11.0,2,2,4,5.0,3,3.0,2,2.0,0,5,1,2.0,3,29677.0,0
203352,34.0,1,3,17.0,3,2,3,2.0,3,3.0,1,2.0,1,4,1,2.0,3,27058.0,0
203944,34.0,1,1,9.0,3,2,4,4.0,0,3.0,2,6.0,0,3,0,3.0,1,21174.0,0
201194,47.0,1,3,8.0,2,1,2,1.0,4,4.0,1,7.0,0,1,0,0.0,0,30972.0,0
202459,30.0,1,1,28.0,2,1,3,3.0,3,5.0,1,3.0,0,5,1,2.0,3,28658.0,0
201872,30.0,1,3,18.0,1,1,2,3.0,1,3.0,3,1.0,0,1,1,1.0,2,21577.0,0
202588,33.0,0,3,16.0,3,2,3,6.0,1,3.0,1,2.0,0,2,0,2.0,2,23346.0,0
201628,40.0,1,3,10.0,3,2,3,4.0,3,3.0,1,1.0,0,1,1,1.0,3,25855.0,0
203755,19.0,0,1,21.0,3,1,3,4.0,0,3.0,2,3.0,0,5,1,1.0,1,20192.0,0
204392,26.0,1,3,20.0,3,2,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,20774.0,0
203600,41.0,1,1,22.0,2,1,4,5.0,3,3.0,1,3.0,0,1,1,2.0,3,29113.0,0
203688,31.0,0,1,9.0,1,0,4,5.0,0,5.0,3,2.0,0,3,0,2.0,1,23646.0,0
203347,30.0,1,1,14.0,2,2,3,4.0,1,3.0,1,3.0,1,3,0,1.0,2,25301.0,0
204804,55.0,0,1,8.0,2,1,3,4.0,3,3.0,1,2.0,0,5,0,2.0,3,29180.0,0
203018,35.0,1,1,7.0,2,1,4,2.0,0,3.0,3,4.0,0,2,0,1.0,1,21958.0,0
203776,30.0,0,1,31.0,2,2,4,5.0,0,3.0,2,3.0,1,3,1,3.0,1,21117.0,1
200747,38.0,1,3,9.0,2,2,2,3.0,1,3.0,3,1.0,1,3,1,1.0,2,21861.0,0
204769,38.0,1,1,8.0,2,1,3,5.0,1,3.0,1,3.0,0,1,0,1.0,2,25152.0,0
204138,32.0,0,1,7.0,3,2,3,6.0,1,3.0,1,2.0,0,3,0,1.0,2,23023.0,0
203833,32.0,0,1,7.0,2,2,3,6.0,1,5.0,1,3.0,0,1,1,2.0,2,23681.0,0
202357,42.0,0,1,32.0,3,1,2,3.0,3,5.0,1,4.0,1,3,0,0.0,3,28191.0,0
200249,45.0,0,1,13.0,2,2,3,2.0,1,3.0,0,5.0,0,2,0,2.0,2,21434.0,0
202807,34.0,1,3,12.0,3,1,3,4.0,0,3.0,3,3.0,1,2,1,1.0,1,21529.0,1
202916,38.0,1,1,7.0,2,1,4,4.0,1,4.0,0,8.0,0,2,1,2.0,2,25125.0,0
203048,43.0,1,1,36.0,2,2,4,4.0,1,4.0,0,3.0,0,3,1,2.0,2,23112.0,0
202977,41.0,0,3,12.0,2,2,3,5.0,3,5.0,0,7.0,1,5,0,2.0,3,29153.0,0
201744,21.0,1,1,9.0,3,2,3,4.0,0,3.0,2,2.0,0,5,1,2.0,1,18230.0,0
203224,29.0,0,1,31.0,1,2,4,5.0,3,5.0,3,3.0,0,2,0,1.0,3,27400.0,1
200399,31.0,1,1,6.0,2,2,3,4.0,0,5.0,0,2.0,0,4,0,0.0,1,17218.0,0
204698,39.0,1,1,24.0,2,1,4,5.0,3,3.0,1,2.0,0,1,1,3.0,3,27501.0,0
203202,60.0,1,3,7.0,1,2,4,4.0,3,3.0,0,5.0,1,2,0,2.0,3,30582.0,0
203209,39.0,0,1,10.0,2,2,3,4.0,0,3.0,0,5.0,0,3,1,2.0,1,21499.0,0
203762,30.0,0,1,27.0,3,2,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,22490.0,0
203666,25.0,1,2,29.0,2,2,3,6.0,0,3.0,1,3.0,0,1,0,2.0,1,20233.0,1
200335,40.0,1,3,6.0,3,2,2,5.0,1,3.0,0,3.0,1,3,1,0.0,2,22457.0,0
200809,28.0,1,1,9.0,3,1,3,3.0,3,4.0,1,1.0,0,4,0,0.0,3,22655.0,0
202415,50.0,0,3,18.0,2,2,2,3.0,1,3.0,2,4.0,1,3,1,1.0,2,31880.0,1
203902,36.0,1,1,7.0,2,1,4,6.0,0,3.0,1,3.0,0,3,0,2.0,1,21655.0,0
200028,44.0,1,1,13.0,3,1,2,4.0,3,3.0,0,4.0,0,4,1,0.0,3,25248.0,0
204842,45.0,0,3,8.0,1,2,4,4.0,0,3.0,1,5.0,0,3,1,2.0,1,26656.0,1
200755,45.0,1,3,17.0,2,1,2,3.0,4,3.0,0,4.0,0,4,1,1.0,0,32650.0,0
203013,37.0,0,3,15.0,2,2,4,5.0,3,5.0,3,3.0,0,2,0,3.0,3,26265.0,0
200774,55.0,0,1,8.0,3,2,2,4.0,4,5.0,2,1.0,0,3,1,1.0,0,31756.0,0
204478,46.0,1,3,9.0,1,2,3,6.0,1,3.0,3,2.0,0,5,1,2.0,2,25310.0,0
204401,21.0,1,1,7.0,2,1,3,5.0,0,4.0,3,3.0,0,4,0,2.0,1,21514.0,0
200970,27.0,1,3,17.0,3,1,3,1.0,0,3.0,0,1.0,0,3,1,1.0,1,17534.0,0
202808,38.0,1,1,17.0,3,1,4,4.0,0,5.0,0,8.0,0,2,1,2.0,1,22130.0,0
202275,45.0,0,3,15.0,2,1,3,4.0,1,3.0,1,2.0,0,3,1,2.0,2,20593.0,0
200037,35.0,1,3,8.0,3,1,3,3.0,0,3.0,0,2.0,0,2,1,0.0,1,17014.0,0
204536,33.0,1,3,20.0,2,2,4,4.0,1,3.0,1,4.0,0,1,0,3.0,2,23081.0,0
200119,43.0,0,3,32.0,2,2,3,3.0,4,3.0,0,2.0,1,2,0,0.0,0,31959.0,0
200223,38.0,1,3,9.0,2,2,3,3.0,3,3.0,1,1.0,0,2,1,1.0,3,25609.0,0
201233,30.0,1,1,22.0,2,2,2,3.0,0,3.0,1,2.0,0,1,0,0.0,1,17862.0,0
203372,45.0,1,1,22.0,3,1,4,4.0,3,3.0,0,3.0,0,3,0,2.0,3,26656.0,1
203720,38.0,1,3,16.0,3,2,3,5.0,1,4.0,1,3.0,0,4,0,2.0,2,22867.0,0
203622,21.0,1,3,9.0,3,1,3,4.0,0,3.0,3,3.0,0,4,0,1.0,1,21461.0,0
202980,61.0,1,3,23.0,3,2,3,4.0,1,5.0,3,2.0,0,4,1,1.0,2,24083.0,0
201811,38.0,1,1,21.0,2,2,3,4.0,3,3.0,1,1.0,1,5,1,2.0,3,26510.0,0
201520,48.0,1,1,6.0,2,2,3,4.0,3,3.0,2,1.0,1,5,0,0.0,3,20381.0,1
200188,34.0,0,1,8.0,2,2,2,4.0,1,3.0,0,2.0,0,4,0,0.0,2,24547.0,0
201932,34.0,1,3,27.0,2,2,3,1.0,1,3.0,2,2.0,0,3,0,0.0,2,20337.0,0
202520,36.0,1,3,7.0,3,2,3,5.0,1,5.0,3,2.0,0,2,0,2.0,2,22990.0,0
202353,33.0,1,1,15.0,3,2,2,3.0,0,3.0,1,1.0,0,1,0,1.0,1,17781.0,0
204073,35.0,0,3,9.0,3,1,4,4.0,0,3.0,1,8.0,0,5,0,1.0,1,20909.0,0
203432,42.0,0,1,29.0,2,1,4,4.0,1,3.0,1,5.0,1,5,0,1.0,2,24145.0,0
202407,39.0,1,1,8.0,2,1,3,3.0,0,5.0,1,2.0,1,1,1,0.0,1,32123.0,1
201118,26.0,1,1,9.0,2,1,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17061.0,0
202927,36.0,1,1,32.0,2,2,3,5.0,1,3.0,3,6.0,0,2,0,2.0,2,22359.0,0
201073,28.0,1,1,35.0,2,2,3,5.0,1,4.0,0,2.0,0,1,1,2.0,2,21549.0,0
202905,36.0,1,3,7.0,3,0,4,4.0,1,3.0,3,3.0,0,4,0,3.0,2,23537.0,0
201979,33.0,0,1,12.0,2,2,1,3.0,1,3.0,1,4.0,0,5,1,0.0,2,22725.0,0
203139,38.0,1,3,7.0,2,2,3,5.0,3,3.0,0,7.0,0,2,1,2.0,3,29287.0,1
202267,26.0,1,1,27.0,3,2,2,3.0,0,3.0,1,2.0,0,5,1,0.0,1,17377.0,1
204054,33.0,1,1,16.0,3,1,3,4.0,0,5.0,3,2.0,0,4,1,1.0,1,22878.0,1
204274,58.0,1,1,7.0,3,2,3,4.0,1,3.0,1,4.0,0,3,0,2.0,2,25433.0,0
202276,52.0,1,1,5.0,2,2,2,3.0,3,4.0,3,1.0,0,3,1,1.0,3,25445.0,0
202462,54.0,1,3,9.0,2,1,4,5.0,4,3.0,0,4.0,0,3,1,1.0,0,34105.0,0
201499,46.0,1,3,8.0,3,1,2,3.0,2,5.0,2,4.0,0,1,1,1.0,4,33947.0,0
204584,28.0,1,1,11.0,2,1,4,4.0,0,3.0,2,3.0,0,1,0,1.0,1,20996.0,0
202948,46.0,0,3,33.0,2,1,4,4.0,1,5.0,0,4.0,0,2,0,1.0,2,22964.0,1
202594,41.0,0,1,33.0,3,1,3,4.0,1,4.0,1,3.0,0,2,1,1.0,2,24283.0,0
201398,33.0,0,1,13.0,2,2,2,3.0,1,3.0,1,2.0,0,5,1,1.0,2,20968.0,0
203978,37.0,1,1,15.0,1,1,3,4.0,3,3.0,1,3.0,0,4,1,1.0,3,28774.0,0
204594,37.0,1,1,14.0,2,2,4,4.0,0,3.0,3,4.0,0,3,1,3.0,1,23356.0,0
200625,45.0,1,3,15.0,3,2,3,3.0,3,5.0,1,5.0,1,2,1,0.0,3,25761.0,0
202772,34.0,0,3,17.0,3,2,3,5.0,1,3.0,3,5.0,0,3,1,2.0,2,23360.0,0
202656,28.0,0,3,27.0,2,0,3,4.0,1,3.0,2,3.0,0,2,1,2.0,2,28659.0,0
200839,42.0,1,3,10.0,3,2,2,3.0,1,5.0,2,1.0,0,5,1,1.0,2,20155.0,0
200813,39.0,0,1,8.0,2,2,2,3.0,4,3.0,1,1.0,0,3,1,0.0,0,27169.0,1
201933,26.0,1,1,30.0,1,2,3,5.0,0,3.0,2,2.0,1,3,0,1.0,1,17340.0,1
201346,45.0,1,1,31.0,2,1,3,4.0,1,3.0,1,1.0,0,4,0,0.0,2,20906.0,0
203344,37.0,0,1,10.0,1,2,3,4.0,0,4.0,0,3.0,0,3,1,2.0,1,22370.0,0
203879,45.0,1,1,7.0,3,2,3,4.0,0,3.0,2,8.0,1,4,0,2.0,1,21114.0,0
202056,24.0,0,1,15.0,2,2,2,4.0,0,4.0,1,2.0,0,5,0,1.0,1,17694.0,0
202654,33.0,1,3,11.0,3,2,3,6.0,3,3.0,0,3.0,0,2,1,2.0,3,29078.0,1
201339,22.0,1,1,13.0,2,2,3,3.0,0,4.0,2,2.0,1,3,1,0.0,1,17472.0,1
203572,37.0,0,1,13.0,2,2,4,2.0,1,5.0,1,5.0,1,4,1,2.0,2,24240.0,0
202102,42.0,0,1,8.0,3,2,2,3.0,0,3.0,2,6.0,1,1,1,1.0,1,17515.0,0
204618,36.0,1,3,10.0,2,2,4,4.0,3,3.0,1,8.0,0,5,0,3.0,3,26501.0,0
202973,39.0,1,1,7.0,2,0,3,3.0,1,3.0,3,2.0,0,2,1,2.0,2,26303.0,0
202968,35.0,1,1,16.0,3,0,3,5.0,3,4.0,3,3.0,0,2,1,2.0,3,27299.0,0
203911,28.0,1,1,11.0,2,2,3,2.0,1,4.0,1,3.0,1,4,1,1.0,2,24820.0,0
201954,31.0,1,3,12.0,3,2,3,1.0,1,3.0,1,5.0,0,5,1,1.0,2,20460.0,0
201419,42.0,1,1,24.0,2,2,2,3.0,1,5.0,1,7.0,1,1,0,0.0,2,20410.0,0
203571,24.0,1,1,17.0,1,2,3,2.0,0,3.0,1,4.0,0,1,1,1.0,1,20751.0,0
202208,39.0,1,1,6.0,2,1,3,4.0,4,3.0,1,2.0,0,3,1,0.0,0,27742.0,0
200211,30.0,0,1,6.0,2,2,2,4.0,3,3.0,3,2.0,0,5,1,1.0,3,23474.0,0
204050,52.0,0,1,15.0,2,2,3,6.0,3,3.0,2,4.0,0,1,1,1.0,3,29328.0,1
200551,39.0,1,2,9.0,2,1,2,2.0,1,4.0,0,1.0,0,2,1,0.0,2,21389.0,0
200985,31.0,1,1,28.0,3,2,3,3.0,1,3.0,0,2.0,1,5,1,0.0,2,21179.0,1
204198,27.0,0,1,18.0,3,2,3,4.0,1,5.0,1,3.0,1,3,1,1.0,2,23419.0,0
203865,48.0,0,1,7.0,3,1,4,4.0,3,4.0,1,2.0,0,5,0,1.0,3,30635.0,0
203710,42.0,1,1,16.0,2,2,4,4.0,0,5.0,1,3.0,0,5,1,2.0,1,20967.0,0
203545,33.0,1,1,12.0,2,1,4,5.0,1,4.0,1,5.0,0,3,1,1.0,2,24556.0,0
203306,45.0,0,1,24.0,2,2,4,6.0,0,3.0,2,4.0,0,4,1,1.0,1,20968.0,0
201627,58.0,1,1,15.0,3,1,3,4.0,0,4.0,1,5.0,1,1,1,1.0,1,18346.0,0
200289,28.0,1,1,14.0,2,1,3,3.0,0,3.0,2,2.0,0,4,0,1.0,1,18310.0,0
200177,19.0,1,1,8.0,2,2,2,4.0,0,3.0,2,2.0,0,5,0,0.0,1,16102.0,1
202993,35.0,1,1,15.0,3,0,4,4.0,1,3.0,3,5.0,0,4,1,2.0,2,24820.0,0
202872,48.0,1,1,9.0,3,1,4,4.0,1,3.0,1,7.0,0,2,0,2.0,2,23748.0,0
204570,33.0,1,1,32.0,2,2,3,4.0,0,3.0,3,3.0,1,5,0,1.0,1,21473.0,1
202274,48.0,0,1,6.0,3,2,2,1.0,4,3.0,2,3.0,0,1,0,0.0,0,31885.0,0
200368,40.0,1,3,28.0,3,2,3,4.0,1,3.0,0,3.0,1,3,1,1.0,2,21380.0,1
203999,57.0,1,1,14.0,2,2,3,6.0,3,3.0,3,6.0,0,1,0,1.0,3,25938.0,0
203235,36.0,1,3,11.0,1,2,3,4.0,3,5.0,3,2.0,1,4,1,2.0,3,28260.0,1
200318,27.0,1,1,11.0,2,1,2,3.0,0,4.0,2,2.0,1,3,0,1.0,1,17478.0,0
201720,37.0,0,1,16.0,3,2,3,3.0,3,3.0,1,7.0,0,3,0,2.0,3,25048.0,1
201898,47.0,1,1,8.0,3,1,3,3.0,1,3.0,1,6.0,0,1,0,0.0,2,20070.0,0
200632,42.0,0,1,8.0,3,2,2,3.0,0,3.0,2,6.0,1,2,0,1.0,1,17515.0,0
202568,32.0,1,3,13.0,2,2,4,6.0,1,3.0,0,6.0,1,3,1,2.0,2,24850.0,1
202731,39.0,1,1,30.0,2,2,3,4.0,1,3.0,1,2.0,0,3,0,1.0,2,24423.0,0
201019,36.0,1,3,22.0,3,1,3,4.0,1,5.0,0,5.0,0,5,1,0.0,2,20647.0,0
201597,19.0,1,3,28.0,3,2,2,3.0,0,3.0,2,2.0,1,1,1,0.0,1,16675.0,1
204704,34.0,1,1,12.0,2,2,3,5.0,3,3.0,1,6.0,0,3,1,2.0,3,25797.0,0
201037,45.0,1,1,35.0,1,2,2,3.0,3,3.0,0,5.0,1,5,1,0.0,3,24380.0,0
200621,36.0,1,3,6.0,2,2,2,3.0,1,3.0,0,2.0,1,3,1,1.0,2,21201.0,0
204716,34.0,0,3,14.0,2,1,2,4.0,1,4.0,1,2.0,0,4,0,1.0,2,22980.0,0
203766,47.0,1,1,9.0,2,2,3,4.0,3,3.0,1,5.0,0,1,1,2.0,3,27256.0,0
204487,27.0,1,3,15.0,1,2,3,5.0,1,5.0,3,8.0,0,3,0,1.0,2,24004.0,1
200156,51.0,1,1,13.0,3,2,2,4.0,1,3.0,0,3.0,0,3,1,1.0,2,21132.0,0
203082,26.0,1,3,11.0,3,2,3,5.0,1,5.0,0,3.0,0,3,1,2.0,2,22934.0,0
202571,20.0,1,3,29.0,3,2,3,4.0,0,3.0,2,3.0,1,2,0,2.0,1,20353.0,1
201560,40.0,0,1,6.0,2,2,3,4.0,4,4.0,1,2.0,0,1,1,1.0,0,28503.0,0
202652,41.0,0,1,16.0,2,2,4,5.0,1,3.0,0,2.0,0,5,1,1.0,2,23554.0,0
200563,25.0,1,3,32.0,3,1,2,3.0,1,3.0,2,2.0,0,4,0,0.0,2,21180.0,0
203436,40.0,0,1,32.0,2,2,4,4.0,3,3.0,0,5.0,0,1,0,1.0,3,29598.0,0
204883,49.0,1,3,9.0,3,2,3,5.0,1,4.0,3,2.0,1,1,1,1.0,2,26576.0,1
200794,34.0,0,1,9.0,2,2,2,3.0,1,3.0,3,1.0,0,2,1,0.0,2,22756.0,0
202640,36.0,0,1,9.0,3,1,3,4.0,1,4.0,3,7.0,0,2,1,1.0,2,23103.0,0
203170,32.0,0,1,7.0,2,1,4,4.0,1,5.0,0,3.0,0,5,1,3.0,2,22826.0,0
201731,38.0,0,3,8.0,2,2,2,4.0,1,3.0,1,4.0,0,5,1,1.0,2,20249.0,0
201308,38.0,1,3,8.0,3,1,3,5.0,1,3.0,1,3.0,1,3,0,0.0,2,20405.0,0
203533,38.0,1,1,20.0,3,2,3,4.0,1,3.0,1,3.0,0,1,0,1.0,2,22963.0,0
203631,39.0,0,1,7.0,2,2,3,4.0,1,3.0,1,2.0,0,5,1,1.0,2,23413.0,0
204134,37.0,1,1,12.0,2,2,4,4.0,1,4.0,3,2.0,0,1,1,2.0,2,24592.0,0
204603,21.0,1,1,11.0,1,2,3,4.0,0,5.0,3,3.0,0,3,1,1.0,1,21651.0,1
201652,41.0,1,3,26.0,3,1,3,3.0,0,4.0,2,2.0,1,4,0,1.0,1,18140.0,1
202199,35.0,1,1,31.0,3,1,2,3.0,3,3.0,1,2.0,1,3,0,1.0,3,25388.0,0
201517,37.0,1,1,25.0,2,2,3,3.0,0,4.0,1,5.0,0,4,0,1.0,1,18022.0,0
200316,49.0,1,1,6.0,1,1,2,4.0,4,3.0,2,1.0,1,3,1,0.0,0,28964.0,0
202582,26.0,1,3,35.0,2,2,3,5.0,1,3.0,0,4.0,0,4,0,1.0,2,27317.0,0
203921,31.0,1,1,31.0,2,2,4,4.0,0,3.0,1,3.0,0,3,1,3.0,1,21371.0,0
200390,43.0,1,1,18.0,2,2,2,4.0,4,4.0,1,2.0,0,3,0,1.0,0,29336.0,0
203066,33.0,1,3,20.0,2,2,4,4.0,1,3.0,1,4.0,0,2,0,1.0,2,23081.0,0
200231,42.0,1,1,10.0,1,2,2,3.0,2,3.0,0,2.0,0,2,0,1.0,4,34232.0,0
200086,23.0,1,3,8.0,1,2,3,3.0,0,5.0,1,4.0,0,3,1,1.0,1,17322.0,0
204227,34.0,0,1,12.0,2,1,4,4.0,3,4.0,1,8.0,0,3,1,2.0,3,30556.0,0
200288,26.0,1,1,22.0,3,2,2,3.0,0,4.0,1,3.0,1,2,1,1.0,1,17373.0,1
202369,49.0,1,1,10.0,3,2,2,4.0,2,3.0,1,3.0,0,3,0,1.0,4,33711.0,0
204599,27.0,0,3,7.0,3,2,3,5.0,1,5.0,3,3.0,0,3,0,1.0,2,22972.0,0
204153,33.0,1,1,7.0,2,2,4,5.0,0,3.0,3,2.0,1,5,0,3.0,1,22408.0,1
203083,50.0,1,1,7.0,1,1,3,4.0,0,5.0,0,4.0,0,4,1,1.0,1,22258.0,0
204773,30.0,1,1,22.0,2,1,4,6.0,0,3.0,1,2.0,1,5,1,2.0,1,20846.0,0
203697,34.0,0,3,9.0,3,0,4,4.0,1,4.0,3,2.0,0,1,0,1.0,2,23825.0,0
200453,26.0,0,2,23.0,2,1,2,3.0,0,3.0,1,1.0,1,5,0,1.0,1,17741.0,1
200325,31.0,0,1,13.0,2,1,2,4.0,3,3.0,0,2.0,0,2,1,1.0,3,23943.0,0
204710,26.0,1,1,11.0,1,2,3,4.0,0,3.0,1,3.0,1,3,1,2.0,1,22369.0,1
202420,31.0,1,2,28.0,2,2,2,5.0,0,3.0,1,2.0,0,1,0,1.0,1,24852.0,1
203064,36.0,1,1,34.0,3,1,3,5.0,0,5.0,2,3.0,0,4,1,2.0,1,21237.0,0
201323,28.0,0,2,6.0,2,2,2,3.0,0,3.0,1,2.0,0,4,0,1.0,1,17706.0,0
200270,55.0,1,1,6.0,3,2,2,3.0,2,5.0,2,1.0,1,2,1,0.0,4,34045.0,0
203954,36.0,1,1,11.0,2,2,4,4.0,0,3.0,1,3.0,0,4,1,2.0,1,20629.0,0
204235,32.0,1,3,14.0,3,2,4,4.0,1,3.0,1,6.0,0,1,0,1.0,2,26225.0,0
201730,32.0,0,1,13.0,2,2,3,1.0,0,4.0,1,2.0,0,1,0,1.0,1,17794.0,0
200688,19.0,1,3,27.0,2,2,2,4.0,0,4.0,2,2.0,1,2,0,1.0,1,17121.0,1
204316,31.0,1,3,19.0,1,0,3,4.0,1,3.0,3,2.0,0,1,1,2.0,2,25255.0,0
200106,50.0,0,1,6.0,2,1,3,3.0,2,4.0,0,4.0,1,2,0,2.0,4,33172.0,0
201357,42.0,1,1,12.0,3,2,2,3.0,3,5.0,1,1.0,0,3,1,0.0,3,28348.0,0
204075,28.0,0,1,16.0,3,2,3,4.0,0,4.0,1,8.0,0,3,1,2.0,1,20702.0,0
201337,28.0,1,3,9.0,3,1,3,3.0,0,4.0,1,2.0,0,1,1,0.0,1,17856.0,0
203222,47.0,1,1,15.0,2,1,4,5.0,1,5.0,1,2.0,1,2,1,3.0,2,23293.0,0
204777,34.0,1,2,9.0,2,2,4,4.0,0,3.0,1,3.0,0,1,1,3.0,1,22278.0,0
203916,38.0,1,1,9.0,2,2,4,5.0,0,3.0,2,8.0,1,3,0,3.0,1,20768.0,1
202794,43.0,1,2,9.0,1,2,3,4.0,0,3.0,1,2.0,1,4,1,1.0,1,21374.0,0
204326,47.0,1,1,25.0,3,1,3,4.0,1,3.0,1,4.0,0,5,1,2.0,2,23488.0,0
200215,41.0,1,3,12.0,2,0,3,3.0,3,3.0,2,4.0,1,2,0,1.0,3,28591.0,0
202323,19.0,1,1,15.0,2,2,2,3.0,0,5.0,2,2.0,0,3,0,1.0,1,17552.0,0
203479,32.0,1,2,15.0,3,1,4,2.0,0,4.0,2,2.0,0,1,0,3.0,1,20787.0,0
204569,34.0,1,2,10.0,2,2,3,4.0,0,4.0,1,5.0,1,5,0,2.0,1,20955.0,0
201378,42.0,1,3,18.0,3,2,3,3.0,1,3.0,1,4.0,1,1,0,0.0,2,20087.0,0
202902,41.0,0,3,35.0,2,2,3,6.0,3,5.0,1,5.0,0,5,1,1.0,3,29610.0,0
204064,41.0,0,1,33.0,3,1,3,4.0,1,4.0,1,3.0,0,1,0,2.0,2,24283.0,0
202142,42.0,1,3,20.0,3,1,3,4.0,1,3.0,2,1.0,0,3,1,0.0,2,21244.0,0
202765,32.0,1,3,14.0,3,2,4,4.0,1,3.0,1,6.0,0,2,0,1.0,2,26225.0,0
